Image Path,Caption
/home/harshabommana/idd20kII/leftImg8bit/train/476/frame38256_leftImg8bit.jpg,a woman walking down a narrow street in a small town
/home/harshabommana/idd20kII/leftImg8bit/train/476/frame88829_leftImg8bit.jpg,a car driving down a road with a white car behind it
/home/harshabommana/idd20kII/leftImg8bit/train/476/frame34874_leftImg8bit.jpg,a road with a barrier on one side and a person on the other
/home/harshabommana/idd20kII/leftImg8bit/train/476/frame92101_leftImg8bit.jpg,a long empty road with a few cars and a few people on it
/home/harshabommana/idd20kII/leftImg8bit/train/476/frame95510_leftImg8bit.jpg,a man riding a motorcycle down a street
/home/harshabommana/idd20kII/leftImg8bit/train/476/frame6952_leftImg8bit.jpg,a red bus and a motorcycle on a road
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame3633_leftImg8bit.jpg,a man riding a motorcycle down a road
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame4227_leftImg8bit.jpg,a man on a motorcycle and a man on a bicycle on a road
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame0479_leftImg8bit.jpg,a truck is driving down a road with a motorcycle on the side
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame4557_leftImg8bit.jpg,a street with construction equipment and vehicles on it
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame2234_leftImg8bit.jpg,a man on a motorcycle is riding down a road
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame4769_leftImg8bit.jpg,a truck loaded with bags of rice on the road
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame1379_leftImg8bit.jpg,a car driving down a road with a sign on it
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame3153_leftImg8bit.jpg,a road with a bridge and buildings on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame2553_leftImg8bit.jpg,motorcyclists riding down a road with a telephone tower in the background
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame0959_leftImg8bit.jpg,a man is walking on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame2034_leftImg8bit.jpg,a bridge over a road with a car and motorcycle on it
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame5909_leftImg8bit.jpg,a busy street with motorcycles and people walking
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame5774_leftImg8bit.jpg,a street with a yellow taxi and two people on it
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame2939_leftImg8bit.jpg,a group of people riding motorcycles on a road
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame1138_leftImg8bit.jpg,a motorcycle is driving down a road with a sign on it
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame1827_leftImg8bit.jpg,a man riding a motorbike on a road with trees and houses
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame5294_leftImg8bit.jpg,a large white tank truck driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame5077_leftImg8bit.jpg,a busy street with people on motorcycles and buses
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame1611_leftImg8bit.jpg,a motorcyclist is riding down a road with trees on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame0134_leftImg8bit.jpg,a car driving down a road with a truck behind it
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame0006_leftImg8bit.jpg,a car driving down a road with a truck behind it
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame2793_leftImg8bit.jpg,a motorcyclist rides down a road with trees on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/355/frame3873_leftImg8bit.jpg,a street in india with a few shops and a few people walking down the street
/home/harshabommana/idd20kII/leftImg8bit/train/382/frame0641_leftImg8bit.jpg,a person riding a motorcycle down a rural road
/home/harshabommana/idd20kII/leftImg8bit/train/382/frame0479_leftImg8bit.jpg,a rural road with power lines and trees
/home/harshabommana/idd20kII/leftImg8bit/train/382/frame0829_leftImg8bit.jpg,a man riding a motorcycle down a rural road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame2759_leftImg8bit.jpg,a man riding a motorcycle down a road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame5339_leftImg8bit.jpg,a truck driving down a road with trees and bushes
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame1014_leftImg8bit.jpg,a long empty road with trees and bushes on either side
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame7739_leftImg8bit.jpg,a street in india with a truck driving down the road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame2099_leftImg8bit.jpg,a road in the middle of nowhere with no cars
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame4889_leftImg8bit.jpg,a man riding a motorcycle down a dirt road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame10549_leftImg8bit.jpg,a red car driving down a road with a truck behind it
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame9899_leftImg8bit.jpg,two buses parked on the side of a road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame0644_leftImg8bit.jpg,a yellow garbage truck driving down a road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame7109_leftImg8bit.jpg,a man riding a motorcycle down a road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame9179_leftImg8bit.jpg,a man riding a motorcycle down a narrow street
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame8189_leftImg8bit.jpg,a man on a motorcycle is riding down a street
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame5129_leftImg8bit.jpg,a motorcyclist riding down a road in the middle of the day
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame5999_leftImg8bit.jpg,a street with a motorcycle and a car parked on it
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame4589_leftImg8bit.jpg,a truck driving down a dirt road near trees
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame10930_leftImg8bit.jpg,a street with two motor cycles and a building in the background
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame2519_leftImg8bit.jpg,motorcycle riders on a rural road in india
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame6209_leftImg8bit.jpg,a motorcyclist is riding down the middle of a road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame3959_leftImg8bit.jpg,a truck driving down a dirt road near trees
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame3029_leftImg8bit.jpg,a motorbike and a truck on a road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame1769_leftImg8bit.jpg,a long empty road with trees and dirt
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame10767_leftImg8bit.jpg,a yellow dump truck driving down a road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame8489_leftImg8bit.jpg,two yellow buses parked on a street in a rural area
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame4169_leftImg8bit.jpg,a man on a motorcycle rides down a dirt road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame6929_leftImg8bit.jpg,"a road with a sign that says ""no parking"""
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame3149_leftImg8bit.jpg,a man riding a motorbike down a rural road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame5909_leftImg8bit.jpg,a street in a village with garbage and cars parked on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame6479_leftImg8bit.jpg,a man on a motorcycle rides down a street
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame4829_leftImg8bit.jpg,a red car driving down a dirt road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame7379_leftImg8bit.jpg,a street with a blue and white building in the background
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame7499_leftImg8bit.jpg,a truck driving down a road in india
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame9509_leftImg8bit.jpg,a street with a truck driving down the road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame5519_leftImg8bit.jpg,a road with garbage and trash on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame7919_leftImg8bit.jpg,a street in a village with a car driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame6719_leftImg8bit.jpg,a truck driving down a road with a building in the background
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame8729_leftImg8bit.jpg,a street with a motorcycle and a building in the background
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame0014_leftImg8bit.jpg,a man on a motorcycle rides down a road with rocks piled up on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame9329_leftImg8bit.jpg,motorcycles and people riding on the street in an urban area
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame1409_leftImg8bit.jpg,a man riding a motorcycle down a rural road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame4079_leftImg8bit.jpg,a yellow truck driving down a dirt road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame6299_leftImg8bit.jpg,a street in india with a motorcycle on the road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame5789_leftImg8bit.jpg,a van driving down a road with garbage and trash
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame2309_leftImg8bit.jpg,a person riding a motorcycle down a road
/home/harshabommana/idd20kII/leftImg8bit/train/375/frame6629_leftImg8bit.jpg,a motorcyclist rides down a road in an empty area
/home/harshabommana/idd20kII/leftImg8bit/train/447/frame1546_leftImg8bit.jpg,a cement plant with a large concrete mixer
/home/harshabommana/idd20kII/leftImg8bit/train/447/frame0106_leftImg8bit.jpg,a dirt road with a dirt road in the background
/home/harshabommana/idd20kII/leftImg8bit/train/447/frame1666_leftImg8bit.jpg,a large industrial area with a large cement plant
/home/harshabommana/idd20kII/leftImg8bit/train/447/frame0586_leftImg8bit.jpg,a dirt road with a dirt pile in the middle
/home/harshabommana/idd20kII/leftImg8bit/train/577/frame24835_leftImg8bit.jpg,a car driving down a road with trees and power lines
/home/harshabommana/idd20kII/leftImg8bit/train/577/frame25408_leftImg8bit.jpg,a car is parked on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/577/frame24444_leftImg8bit.jpg,a long empty road with trees on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/577/frame25108_leftImg8bit.jpg,a motorcyclist rides down a road in the countryside
/home/harshabommana/idd20kII/leftImg8bit/train/577/frame25726_leftImg8bit.jpg,a road with trees and cars parked on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/577/frame24544_leftImg8bit.jpg,a man on a motorcycle rides down a rural road
/home/harshabommana/idd20kII/leftImg8bit/train/577/frame24708_leftImg8bit.jpg,a truck driving down a rural road
/home/harshabommana/idd20kII/leftImg8bit/train/577/frame26217_leftImg8bit.jpg,a man riding a motorbike down a road
/home/harshabommana/idd20kII/leftImg8bit/train/577/frame25908_leftImg8bit.jpg,a street lined with parked cars and parked trucks
/home/harshabommana/idd20kII/leftImg8bit/train/577/frame21653_leftImg8bit.jpg,a person riding a motorcycle on the side of a road
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame9764_leftImg8bit.jpg,motorcycles and people riding under an overpass
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame5339_leftImg8bit.jpg,a motorcyclist rides down a street under a bridge
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame10362_leftImg8bit.jpg,a busy street with many vehicles and motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame10130_leftImg8bit.jpg,a group of people riding motorcycles on a street
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame10671_leftImg8bit.jpg,a man driving a motorcycle on the side of a highway
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame8114_leftImg8bit.jpg,motorcycles and people riding on the road under a bridge
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame2239_leftImg8bit.jpg,a view of a busy street with cars and trucks
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame1034_leftImg8bit.jpg,a view of a busy road with cars and motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame3064_leftImg8bit.jpg,a motorcyclist rides down a highway under a bridge
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame8714_leftImg8bit.jpg,a busy street with motorcycles and people on it
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame4614_leftImg8bit.jpg,a view of a road with a bridge over it
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame6989_leftImg8bit.jpg,a green bus driving down a street with a red car behind it
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame6039_leftImg8bit.jpg,a busy street with cars and motorcycles driving under a bridge
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame1274_leftImg8bit.jpg,a car driving down a busy street with motorcycles and people on the side
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame6539_leftImg8bit.jpg,traffic jam in bangalore
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame1489_leftImg8bit.jpg,a car driving down a busy street with a motorcycle and a truck
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame9114_leftImg8bit.jpg,motorcycles are driving down a busy street
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame3689_leftImg8bit.jpg,a view of a highway with trucks and cars
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame5014_leftImg8bit.jpg,a large concrete bridge
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame5204_leftImg8bit.jpg,a motorcyclist rides down a street under a bridge
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame0494_leftImg8bit.jpg,a motorcyclist riding down a busy street under a bridge
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame9439_leftImg8bit.jpg,a busy street with people on motorcycles and cars
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame11112_leftImg8bit.jpg,a man driving a motorcycle on a busy street
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame0004_leftImg8bit.jpg,a busy road with motorcycles and cars driving under a bridge
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame0799_leftImg8bit.jpg,a street with a lot of vehicles driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame10567_leftImg8bit.jpg,a group of people riding on motorcycles under a bridge
/home/harshabommana/idd20kII/leftImg8bit/train/441/frame9939_leftImg8bit.jpg,a group of people riding motorcycles on a busy street
/home/harshabommana/idd20kII/leftImg8bit/train/318/frame1010_leftImg8bit.jpg,a person riding a motorcycle down a dirt road
/home/harshabommana/idd20kII/leftImg8bit/train/318/frame0230_leftImg8bit.jpg,a motorcycle is driving down a road with a truck behind it
/home/harshabommana/idd20kII/leftImg8bit/train/318/frame0004_leftImg8bit.jpg,a long empty road with a pole in the middle
/home/harshabommana/idd20kII/leftImg8bit/train/318/frame0740_leftImg8bit.jpg,a man riding a motorcycle on a road
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame18044_leftImg8bit.jpg,a truck loaded with onions is driving down the street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame0599_leftImg8bit.jpg,a street with two vehicles and a truck driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame21226_leftImg8bit.jpg,a woman is walking down the street in a city
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame4442_leftImg8bit.jpg,a view of a busy street with vehicles and motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame20862_leftImg8bit.jpg,a street with a motorcycle and a car driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame1159_leftImg8bit.jpg,a bus and a motorcycle are parked on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame20408_leftImg8bit.jpg,a street with two buses and a tuk tuk
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame5517_leftImg8bit.jpg,a street with people on motorcycles and a yellow truck
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame2967_leftImg8bit.jpg,a busy street with cars and buses
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame4567_leftImg8bit.jpg,two people on motorbikes ride down a street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame10362_leftImg8bit.jpg,a street with a red bus and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame9192_leftImg8bit.jpg,a street with a bus and a motorcycle on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame23680_leftImg8bit.jpg,a man on a motorcycle is riding through a city street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame7897_leftImg8bit.jpg,a car driving down a street with a motorcycle and a truck
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame16499_leftImg8bit.jpg,a street with a truck and motorcycle on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame15203_leftImg8bit.jpg,two buses are driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame11771_leftImg8bit.jpg,a blue bus driving down a street with motorcycles and people on the side
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame8417_leftImg8bit.jpg,a man riding a motorcycle down a road with a truck and a car
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame25044_leftImg8bit.jpg,a man is riding a motorcycle down the street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame20521_leftImg8bit.jpg,a street with a motorcycle and people on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame21953_leftImg8bit.jpg,a busy street with cars and motorcycles in the middle
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame4667_leftImg8bit.jpg,a street with people on motorcycles and scooters
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame14067_leftImg8bit.jpg,a bus driving down a street with cars parked on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame7792_leftImg8bit.jpg,a man on a motorcycle is driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame21021_leftImg8bit.jpg,a street with many vehicles parked on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame4717_leftImg8bit.jpg,a street with people on motorcycles and cars
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame0792_leftImg8bit.jpg,a street with a white building in the background
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame2767_leftImg8bit.jpg,a busy street with vehicles and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame14976_leftImg8bit.jpg,a bus driving down a street with a man on a motorcycle
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame19658_leftImg8bit.jpg,a street with people and vehicles on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame0017_leftImg8bit.jpg,a street with cars and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame16771_leftImg8bit.jpg,a bus driving down a street with people on the side
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame25794_leftImg8bit.jpg,a street with parked cars and motorcycles on the side
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame7542_leftImg8bit.jpg,a motorcyclist drives down a street with a truck behind him
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame7117_leftImg8bit.jpg,a group of people riding motorcycles on a road
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame17635_leftImg8bit.jpg,a bus driving down a street with a motorcycle behind it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame23521_leftImg8bit.jpg,a street with a man on a motorcycle and a motorcycle in the middle of the road
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame22544_leftImg8bit.jpg,a street with many motorcyclists and a tuk tuk
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame10680_leftImg8bit.jpg,a man riding a bike down a street with a bus in the background
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame13203_leftImg8bit.jpg,a busy street with many people walking and driving
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame11044_leftImg8bit.jpg,a bus and a motorcycle on a busy street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame4917_leftImg8bit.jpg,a street with many people on motorcycles and birds flying above
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame24726_leftImg8bit.jpg,a street with motorcycles and people walking down it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame3967_leftImg8bit.jpg,a busy street with traffic and motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame18249_leftImg8bit.jpg,motorcyclists and a truck are driving down the road
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame9892_leftImg8bit.jpg,a man on a motorcycle is driving down the street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame24294_leftImg8bit.jpg,a busy street with many people walking and riding motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame5867_leftImg8bit.jpg,a street with people walking and riding bikes
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame12067_leftImg8bit.jpg,a bus driving down the street with motorcycles and people
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame20658_leftImg8bit.jpg,a street with a tuk tuk parked on the side
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame6792_leftImg8bit.jpg,a motorcyclist riding down a city street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame8617_leftImg8bit.jpg,a man on a motorcycle is driving down a road
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame9792_leftImg8bit.jpg,a car driving down a street with trees on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame24862_leftImg8bit.jpg,a man is walking down the street in front of a building
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame11953_leftImg8bit.jpg,a red and white bus driving down a busy street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame3767_leftImg8bit.jpg,a busy street with many motorcycles and cars
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame0267_leftImg8bit.jpg,a busy street with vehicles and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame10180_leftImg8bit.jpg,a street with cars and motorcycles parked on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame5167_leftImg8bit.jpg,a street with motorcycles and people on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame2384_leftImg8bit.jpg,tuk-tuks on the road in chennai
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame9392_leftImg8bit.jpg,a view of a road with trees and a truck
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame24612_leftImg8bit.jpg,a street with a few motorbikes and cars parked on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame2034_leftImg8bit.jpg,a view of a road with vehicles and a motorcycle
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame3167_leftImg8bit.jpg,a busy street with a bus and a motorcycle
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame7672_leftImg8bit.jpg,a street with cars and trucks on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame1759_leftImg8bit.jpg,a view of a road with vehicles and motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame1934_leftImg8bit.jpg,a busy street with vehicles and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame11612_leftImg8bit.jpg,a blue bus driving down a road with a motorcycle and a truck
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame10862_leftImg8bit.jpg,a bus and a motorcycle on a street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame9642_leftImg8bit.jpg,a man riding a bike on a street with cars
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame13771_leftImg8bit.jpg,a bus driving down a street with people on the side
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame14885_leftImg8bit.jpg,a bus driving down a street with a car behind it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame5792_leftImg8bit.jpg,a busy intersection with traffic and people walking around
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame21635_leftImg8bit.jpg,a busy street with many people and vehicles
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame25953_leftImg8bit.jpg,a man riding a motorcycle down a street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame24180_leftImg8bit.jpg,a street with many motorcycles parked on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame16271_leftImg8bit.jpg,a street with people on motorcycles and a large wheel
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame17862_leftImg8bit.jpg,a bus driving down a street with a motorcycle and a man on a bike
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame23385_leftImg8bit.jpg,a street with many motorcycles and people walking down it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame2509_leftImg8bit.jpg,a busy street with many vehicles and motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame5267_leftImg8bit.jpg,a street with a yellow truck and a few people on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame0974_leftImg8bit.jpg,a bus and a motorcycle on a street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame23908_leftImg8bit.jpg,a street with cars and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame15976_leftImg8bit.jpg,a white van driving down a street with people on bikes and cars
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame14703_leftImg8bit.jpg,a bus driving down a street with a tuk tuk behind it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame13408_leftImg8bit.jpg,a bus driving down a street in a city
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame19953_leftImg8bit.jpg,a bus driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame14249_leftImg8bit.jpg,a bus driving down a street with a building in the background
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame21749_leftImg8bit.jpg,a busy street with people on motorcycles and motorbikes
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame1559_leftImg8bit.jpg,a motorcyclist rides down a road with vehicles and people
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame8242_leftImg8bit.jpg,a car driving down a road with a truck on the side
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame23249_leftImg8bit.jpg,a busy street with motorcycles and people walking
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame20271_leftImg8bit.jpg,a street with trees and parked cars
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame18680_leftImg8bit.jpg,a man driving a cart down a street with trees and buildings
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame24044_leftImg8bit.jpg,a street with a blue car and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame21135_leftImg8bit.jpg,a street with a bus and a car
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame7967_leftImg8bit.jpg,a street with a truck and a motorcycle on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame8842_leftImg8bit.jpg,a motorcyclist riding down a road with a bus and a truck
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame11226_leftImg8bit.jpg,a bus and a motorcycle on a busy road
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame16385_leftImg8bit.jpg,a street with two buses and a motorcycle on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame22817_leftImg8bit.jpg,a street with a motorcycle and people walking down it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame13612_leftImg8bit.jpg,a bus driving down a street with a motorcycle and people on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame16135_leftImg8bit.jpg,a group of people riding on a motorcycle
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame22430_leftImg8bit.jpg,a street with many vehicles and people on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame24476_leftImg8bit.jpg,a street with cars parked on both sides and a building with a dome on top
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame13930_leftImg8bit.jpg,a street with a bus and a motorcycle on it
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame21362_leftImg8bit.jpg,a street with many people on motorcycles and motorbikes
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame18453_leftImg8bit.jpg,a truck carrying bananas down a street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame23112_leftImg8bit.jpg,a busy street with people walking and riding motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame17430_leftImg8bit.jpg,a bus driving down a street with a billboard on the side
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame16658_leftImg8bit.jpg,a bus driving down a street with people on motorcycles
